Channel Title,Channel Username,ID,Message,Date,Media Path
NEVA COMPUTER®,@nevacomputer,8207,,2023-12-15 18:17:50+00:00,../data/raw/photos\@nevacomputer_8207.jpg
NEVA COMPUTER®,@nevacomputer,8206,,2023-12-15 18:17:50+00:00,../data/raw/photos\@nevacomputer_8206.jpg
NEVA COMPUTER®,@nevacomputer,8205,,2023-12-15 18:17:50+00:00,../data/raw/photos\@nevacomputer_8205.jpg
NEVA COMPUTER®,@nevacomputer,8204,,2023-12-15 18:17:50+00:00,../data/raw/photos\@nevacomputer_8204.jpg
NEVA COMPUTER®,@nevacomputer,8197,,2023-12-07 19:22:02+00:00,../data/raw/photos\@nevacomputer_8197.jpg
NEVA COMPUTER®,@nevacomputer,8196,,2023-12-07 19:22:02+00:00,../data/raw/photos\@nevacomputer_8196.jpg
NEVA COMPUTER®,@nevacomputer,8195,"#DELL PRECISION WORKSTATION
#EUROPE STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : DELL PRECISION 5530
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 15.6” TOUCH 4k screen 
✨🅒︎🅟︎🅤︎: CORE I7 8TH generation (6CORE AND 12 CPU)
✨🅡︎🅐︎🅜︎:32GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 1TB Nvme SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 4GB NIVIDIA QUADRO P2000 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 4hr
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
Price 👇 
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2023-12-07 19:22:02+00:00,../data/raw/photos\@nevacomputer_8195.jpg
NEVA COMPUTER®,@nevacomputer,8194,Available,2023-12-07 15:26:07+00:00,
NEVA COMPUTER®,@nevacomputer,8193,Sold out ❌❌❌,2023-12-07 12:54:04+00:00,
NEVA COMPUTER®,@nevacomputer,8192,"#ASUS TUF 15 
#EUROPE STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : ASUS TUF 15 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 15.6”  KEYBOARD 
✨🅒︎🅟︎🅤︎: RYZEN 7 5000 serious 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 1TB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: RTX 3050 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 4hr
Price 👇 
📩@rasneva

DETAIL DESCRIPTION👇🏾

 • Processor: AMD Ryzen 7 6800HS Mobile Processor (8-core/16-thread, 20MB cache, up to 4.7 GHz max boost)
 • Play over 100 high-quality PC games, plus new and upcoming blockbusters on day one like Halo Infinite, Forza Horizon 5, and Age of Empires IV with your new FA577RE-HN055WS and one month of Game Pass-including EA Play
 • With new games added. Age of Empires IV, Back 4 Blood, Battlefield V, Forza Horizon 5, Halo Infinite*, Knockout City, Microsoft Flight Simulator, Minecraft PC Bundle, Need for Speed Heat, Psychonauts2, The Sims 4, Titanfall 2, 12 Minutes
 • Memory: 16GB (8GB SO-DIMM *2) DDR5 4800 MHz Support Up to 32GB 2x SO-DIMM slots with | Storage: 1TB PCIe 3.0 NVMe M.2 SSD with additional 2x M.2 Slot for SSD Storage expansion
 • Display: 15.6 inch (39.62 cms) FHD (1920 x 1080) 16:9 250nits, 144Hz Refresh Rate, vIPS-level Anti-glare display, Contrast Ratio: 1000:1 with Adaptive-Sync
 • Graphics: NVIDIA GeForce RTX 3050 Ti 4GB GDDR6 VRAM MUX Switch Optimus with 1745MHz* at 95W (1695MHz Boost Clock 50MHz OC, 80W 15W Dynamic Boost)
 • Operating System: Windows 11 Home with Lifetime Validity | Software Included: Pre-installed Office Home and Student with Lifetime Validity| McAfee (1 Year)
 • Keyboard: Backlit Chiclet Keyboard 1-Zone RGB
 • Design: 2.24 ~ 2.49 cm Thin | 90WHrs, 4S1P, 4-cell Li-ion | Up to 14.7 hours battery life; Note: Battery life depends on conditions of usage
 • I/O Port: 1x RJ45 LAN port, 1x USB 3.2 Gen 1 Type-C, 1x USB 3.2 Gen 1 Type-C support DisplayPort / G-SYNC

Sold out❌❌❌
ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2023-12-06 19:10:27+00:00,../data/raw/photos\@nevacomputer_8192.jpg
NEVA COMPUTER®,@nevacomputer,8191,,2023-12-06 19:10:27+00:00,../data/raw/photos\@nevacomputer_8191.jpg
NEVA COMPUTER®,@nevacomputer,8190,,2023-12-06 19:10:27+00:00,../data/raw/photos\@nevacomputer_8190.jpg
NEVA COMPUTER®,@nevacomputer,8189,,2023-12-06 19:10:26+00:00,../data/raw/photos\@nevacomputer_8189.jpg
NEVA COMPUTER®,@nevacomputer,8188,,2023-12-06 19:10:26+00:00,../data/raw/photos\@nevacomputer_8188.jpg
NEVA COMPUTER®,@nevacomputer,8187,,2023-12-05 06:28:15+00:00,../data/raw/photos\@nevacomputer_8187.jpg
NEVA COMPUTER®,@nevacomputer,8186,,2023-12-05 06:28:15+00:00,../data/raw/photos\@nevacomputer_8186.jpg
NEVA COMPUTER®,@nevacomputer,8185,,2023-12-05 06:28:15+00:00,../data/raw/photos\@nevacomputer_8185.jpg
NEVA COMPUTER®,@nevacomputer,8184,,2023-12-05 06:28:15+00:00,../data/raw/photos\@nevacomputer_8184.jpg
NEVA COMPUTER®,@nevacomputer,8183,"#LENOVO LOQ 15
#EUROPE STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : LENOVO LOQ  
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 15.6” 2k screen 
✨🅒︎🅟︎🅤︎: CORE I5 12th generation 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥5 (4800mhz)
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB Nvme SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 6GB RTX 4050 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6hr
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
Price 👇 
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2023-12-05 06:28:15+00:00,../data/raw/photos\@nevacomputer_8183.jpg
NEVA COMPUTER®,@nevacomputer,8182,BEYOND FAST: Experience the true speeds of the NVIDIA GeForce RTX 4050 GPU that produces lifelike graphics with 8GB of memory.,2023-12-05 06:24:57+00:00,../data/raw/photos\@nevacomputer_8182.jpg
NEVA COMPUTER®,@nevacomputer,8181,HIGH PERFORMANCE: Push your gameplay to the next level with the power of the 12th Gen Intel Core i5-12500H processor. Never miss a game with Super Rapid Charge - from 0 to 30% in 10 minutes.,2023-12-05 06:24:03+00:00,../data/raw/photos\@nevacomputer_8181.jpg
NEVA COMPUTER®,@nevacomputer,8180,"Whether gaming or working on projects this machine can do it all. Powered by the 12th Gen Intel Core i5-12500H processor and NVIDIA GeForce RTX 4050 GPU. Featuring best-in-class performance-tuning of the Lenovo AI Engine+ and a dedicated MUX switch with NVIDIA Advanced Optimus. Experience lightning-fast gameplay on a 144Hz 15.6"" 2k screen 350-nit display and a signature ergonomic Lenovo gaming keyboard.",2023-12-05 06:22:23+00:00,../data/raw/photos\@nevacomputer_8180.jpg
NEVA COMPUTER®,@nevacomputer,8179,,2023-12-04 06:01:04+00:00,../data/raw/photos\@nevacomputer_8179.jpg
NEVA COMPUTER®,@nevacomputer,8178,,2023-12-04 06:01:04+00:00,../data/raw/photos\@nevacomputer_8178.jpg
NEVA COMPUTER®,@nevacomputer,8177,,2023-12-04 06:01:04+00:00,../data/raw/photos\@nevacomputer_8177.jpg
NEVA COMPUTER®,@nevacomputer,8176,,2023-12-04 06:01:04+00:00,../data/raw/photos\@nevacomputer_8176.jpg
NEVA COMPUTER®,@nevacomputer,8175,,2023-12-04 06:01:04+00:00,../data/raw/photos\@nevacomputer_8175.jpg
NEVA COMPUTER®,@nevacomputer,8174,,2023-12-04 06:01:04+00:00,../data/raw/photos\@nevacomputer_8174.jpg
NEVA COMPUTER®,@nevacomputer,8173,ልንሸልመዎ ነዉ 🎁🛍🗓BE READY,2023-12-04 06:01:04+00:00,../data/raw/photos\@nevacomputer_8173.jpg
NEVA COMPUTER®,@nevacomputer,8168,,2023-12-04 05:53:53+00:00,../data/raw/photos\@nevacomputer_8168.jpg
NEVA COMPUTER®,@nevacomputer,8167,,2023-12-04 05:53:53+00:00,../data/raw/photos\@nevacomputer_8167.jpg
NEVA COMPUTER®,@nevacomputer,8166,,2023-12-04 05:53:53+00:00,../data/raw/photos\@nevacomputer_8166.jpg
NEVA COMPUTER®,@nevacomputer,8165,,2023-12-04 05:53:53+00:00,../data/raw/photos\@nevacomputer_8165.jpg
NEVA COMPUTER®,@nevacomputer,8164,,2023-12-04 05:53:53+00:00,../data/raw/photos\@nevacomputer_8164.jpg
NEVA COMPUTER®,@nevacomputer,8163,,2023-12-04 05:53:53+00:00,../data/raw/photos\@nevacomputer_8163.jpg
NEVA COMPUTER®,@nevacomputer,8162,"🔠🔠🔠🔠🔠   🔠🔠🔠🔠🔠🔠

#MACBOOK PRO
#EUROPE STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : DELL INSPIRON 2 in 1        
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 13.3” touch screen 
✨🅒︎🅟︎🅤︎: CORE I5 11th generation 
✨🅡︎🅐︎🅜︎:8GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: intel Iris xe graphics card 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 10hr
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
Price 65000birr 
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🎆🎆🎆🎆🎆🎆🎆🎆",2023-12-04 05:53:53+00:00,../data/raw/photos\@nevacomputer_8162.jpg
NEVA COMPUTER®,@nevacomputer,8161,,2023-12-04 05:51:47+00:00,../data/raw/photos\@nevacomputer_8161.jpg
NEVA COMPUTER®,@nevacomputer,8160,,2023-12-04 05:51:47+00:00,../data/raw/photos\@nevacomputer_8160.jpg
NEVA COMPUTER®,@nevacomputer,8159,,2023-12-04 05:51:47+00:00,../data/raw/photos\@nevacomputer_8159.jpg
NEVA COMPUTER®,@nevacomputer,8158,,2023-12-04 05:51:46+00:00,../data/raw/photos\@nevacomputer_8158.jpg
NEVA COMPUTER®,@nevacomputer,8157,,2023-12-04 05:51:46+00:00,../data/raw/photos\@nevacomputer_8157.jpg
NEVA COMPUTER®,@nevacomputer,8156,,2023-12-04 05:51:46+00:00,../data/raw/photos\@nevacomputer_8156.jpg
NEVA COMPUTER®,@nevacomputer,8155,"🔠🔠🔠🔠🔠   🔠🔠🔠🔠🔠🔠

#MACBOOK PRO
#EUROPE STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : HP PAVILION X360       
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 14” touch screen 
✨🅒︎🅟︎🅤︎: CORE I5 12th generation 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: intel Iris xe graphics card 
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6hr
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
Price sold out ❌❌❌
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🎆🎆🎆🎆🎆🎆🎆🎆",2023-12-04 05:51:46+00:00,../data/raw/photos\@nevacomputer_8155.jpg
NEVA COMPUTER®,@nevacomputer,8148,"🔠🔠🔠🔠🔠   🔠🔠🔠🔠🔠🔠

#EUROPE STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : LENOVO IDEPAD      
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 15.6” 2K SCREEN RESOLUTION 
✨🅒︎🅟︎🅤︎: RYZEN 7 5000 SERIOUS 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: RTX 3050  
✨🅞︎🅢︎:window 10 pro
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 6hr
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  brand new 
Price 95000 birr
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🎆🎆🎆🎆🎆🎆🎆🎆",2023-12-04 05:44:28+00:00,../data/raw/photos\@nevacomputer_8148.jpg
NEVA COMPUTER®,@nevacomputer,8147,,2023-12-04 05:44:28+00:00,../data/raw/photos\@nevacomputer_8147.jpg
NEVA COMPUTER®,@nevacomputer,8146,,2023-12-04 05:44:28+00:00,../data/raw/photos\@nevacomputer_8146.jpg
NEVA COMPUTER®,@nevacomputer,8145,,2023-12-04 05:44:28+00:00,../data/raw/photos\@nevacomputer_8145.jpg
NEVA COMPUTER®,@nevacomputer,8144,,2023-12-04 05:44:28+00:00,../data/raw/photos\@nevacomputer_8144.jpg
NEVA COMPUTER®,@nevacomputer,8143,,2023-12-04 05:36:22+00:00,../data/raw/photos\@nevacomputer_8143.jpg
NEVA COMPUTER®,@nevacomputer,8142,,2023-12-04 05:36:22+00:00,../data/raw/photos\@nevacomputer_8142.jpg
NEVA COMPUTER®,@nevacomputer,8141,,2023-12-04 05:36:22+00:00,../data/raw/photos\@nevacomputer_8141.jpg
NEVA COMPUTER®,@nevacomputer,8140,,2023-12-04 05:36:22+00:00,../data/raw/photos\@nevacomputer_8140.jpg
NEVA COMPUTER®,@nevacomputer,8139,"🔠🔠🔠🔠🔠   🔠🔠🔠🔠🔠🔠

#MACBOOK PRO
#EUROPE STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : MACBOOK PRO     
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 15.6” RETINA DISPLAY 
✨🅒︎🅟︎🅤︎: CORE I7 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 2GB RADEON GRAPHICS 
✨🅞︎🅢︎:macOS Monterey
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 8HR
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎:  OPEN BOX 
Price sold out ❌❌❌
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🔠🔠🔠🅰️ 🔠🔠🔠🔠🔠🔠🔠🔠",2023-12-04 05:36:22+00:00,../data/raw/photos\@nevacomputer_8139.jpg
NEVA COMPUTER®,@nevacomputer,8138,READY FOR CYBER MONDAY ✌RTX 4050 6GB 🔥,2023-12-02 20:29:16+00:00,../data/raw/photos\@nevacomputer_8138.jpg
NEVA COMPUTER®,@nevacomputer,8131,,2023-11-30 18:42:03+00:00,../data/raw/photos\@nevacomputer_8131.jpg
NEVA COMPUTER®,@nevacomputer,8130,,2023-11-30 18:42:03+00:00,../data/raw/photos\@nevacomputer_8130.jpg
NEVA COMPUTER®,@nevacomputer,8129,,2023-11-30 18:42:03+00:00,../data/raw/photos\@nevacomputer_8129.jpg
NEVA COMPUTER®,@nevacomputer,8128,,2023-11-30 18:42:02+00:00,../data/raw/photos\@nevacomputer_8128.jpg
NEVA COMPUTER®,@nevacomputer,8127,"🔤🔤🔤🅰️
🔤🔤🔤🔤🔤🔤🔤🔤

#13th generation  high end business laptop ✔️
#presidential offer   
#USA STANDARD 
🅑︎🅡︎🅐︎🅝︎🅓︎ : HP ENVY X360     
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 13.3” 1080 full hd screen 
✨🅒︎🅟︎🅤︎: CORE I7 13th gen❤️  
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥4 
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 1TB SSD
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: IRIS XE GRAPHICS CARD 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro 22H2 
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 10hr 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: BRAND NEW  
Price sold out ❌❌❌
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer

     🔠🔠🔠🅰️ 🔠🔠🔠🔠🔠🔠🔠🔠",2023-11-30 18:42:02+00:00,../data/raw/photos\@nevacomputer_8127.jpg
NEVA COMPUTER®,@nevacomputer,8126,"ASUS Phoenix GeForce® GTX 1050 Ti 4GB GDDR5 is the best for compact gaming PC build
 • Dual-ball Bearing Fan reduces spinning friction for 2 times longer lifespan and cooling efficiency.
 • Easy plug and play gaming with no extra power supply needed.
 • Industry Only Auto-Extreme Technology with Super Alloy Power II delivers premium quality and best reliability.
 • GPU Tweak II with XSplit Gamecaster provides intuitive performance tweaking and real-time streaming.
 • NVIDIA ANSEL for a revolutionary new way to capture in-game screenshots.
 • NVIDIA GameWorks™ provides an interactive and cinematic experience, as well as incredibly smooth gameplay.
Price   Sold out ❌❌❌

📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2023-11-30 18:31:37+00:00,../data/raw/photos\@nevacomputer_8126.jpg
NEVA COMPUTER®,@nevacomputer,8125,,2023-11-30 18:31:37+00:00,../data/raw/photos\@nevacomputer_8125.jpg
NEVA COMPUTER®,@nevacomputer,8124,,2023-11-30 18:31:37+00:00,../data/raw/photos\@nevacomputer_8124.jpg
NEVA COMPUTER®,@nevacomputer,8123,,2023-11-29 13:55:12+00:00,../data/raw/photos\@nevacomputer_8123.jpg
NEVA COMPUTER®,@nevacomputer,8122,,2023-11-29 13:55:12+00:00,../data/raw/photos\@nevacomputer_8122.jpg
NEVA COMPUTER®,@nevacomputer,8121,"#GAMING LAPTOP✔️
#Neva computer

🅑︎🅡︎🅐︎🅝︎🅓︎ : LENOVO LEGION 7i  
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 15.6” 2k screen resolution  
 ✨🅒︎🅟︎🅤︎: CORE I9-11800H
✨🅡︎🅐︎🅜︎:32GB
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 512GB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 16GB RTX 3080 ❤️ 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro  
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 4HR 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: BRAND NEW  
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2023-11-29 13:55:12+00:00,../data/raw/photos\@nevacomputer_8121.jpg
NEVA COMPUTER®,@nevacomputer,8120,Lenovo legion 7i available now,2023-11-29 13:51:22+00:00,
NEVA COMPUTER®,@nevacomputer,8119,,2023-11-28 17:28:24+00:00,../data/raw/photos\@nevacomputer_8119.jpg
NEVA COMPUTER®,@nevacomputer,8118,,2023-11-28 17:28:24+00:00,../data/raw/photos\@nevacomputer_8118.jpg
NEVA COMPUTER®,@nevacomputer,8117,,2023-11-28 17:28:23+00:00,../data/raw/photos\@nevacomputer_8117.jpg
NEVA COMPUTER®,@nevacomputer,8116,,2023-11-28 17:28:23+00:00,../data/raw/photos\@nevacomputer_8116.jpg
NEVA COMPUTER®,@nevacomputer,8115,,2023-11-28 17:28:23+00:00,../data/raw/photos\@nevacomputer_8115.jpg
NEVA COMPUTER®,@nevacomputer,8114,,2023-11-28 17:28:23+00:00,../data/raw/photos\@nevacomputer_8114.jpg
NEVA COMPUTER®,@nevacomputer,8113,,2023-11-28 17:28:23+00:00,../data/raw/photos\@nevacomputer_8113.jpg
NEVA COMPUTER®,@nevacomputer,8112,"#GAMING LAPTOP✔️
#student offer 
🗯️
🅑︎🅡︎🅐︎🅝︎🅓︎ : HP OMEN 016 
✨🅓︎🅘︎🅢︎🅟︎🅛︎🅐︎🅨︎: 16” QHD 165HZ 
 ✨🅒︎🅟︎🅤︎: CORE I9-13900HX( 24 core & 32 logical processor 
✨🅡︎🅐︎🅜︎:16GB 𝗗𝗗𝗥5
✨🅢︎🅣︎🅞︎🅡︎🅐︎🅖︎: 1TB SSD 
✨🅖︎🅡︎🅐︎🅟︎🅗︎🅘︎🅒︎🅢︎: 8GB RTX 4060 
✨🅞︎🅢︎:𝘄𝗶𝗻𝗱𝗼𝘄𝘀 11 pro  
✨🅑︎🅐︎🅣︎🅣︎🅔︎🅡︎🅨︎: 4HR 
✨🅢︎🅣︎🅐︎🅣︎🅤︎🅢︎: BRAND NEW  
📩@rasneva ለአጭር መልእክት
 ይደዉሉ ☎️
+251912759900
+251920153333

🏢 አድራሻ: - መገናኛ ማራቶን የ ገበያ ማእከል በ ዋናው መግቢያ መሬት ላይ
ወይንም ግራውንድ ፍሎር ብቅ ይበሉ
 👉ነቫ ኮምፒውተር👈 መሆኑን ያረጋግጡ

ድህረ ገጻችንን ይጎብኙ
www.nevacomputer.com

ቴሌግራም ቻናላችንን ይቀላቀሉ

https://t.me/nevacomputer",2023-11-28 17:28:23+00:00,../data/raw/photos\@nevacomputer_8112.jpg
NEVA COMPUTER®,@nevacomputer,8111,,2023-11-28 13:20:50+00:00,../data/raw/photos\@nevacomputer_8111.jpg
NEVA COMPUTER®,@nevacomputer,8110,,2023-11-28 13:20:50+00:00,../data/raw/photos\@nevacomputer_8110.jpg
NEVA COMPUTER®,@nevacomputer,8109,"This laptop is not brand new it’s used like new from United Kingdom also have free gaming mouse and backpack 🎒 
Price 132k ETB
TAKE IT BEFORE GONE 
@rasneva",2023-11-28 13:20:50+00:00,../data/raw/photos\@nevacomputer_8109.jpg
NEVA COMPUTER®,@nevacomputer,8108,,2023-11-28 13:18:37+00:00,../data/raw/photos\@nevacomputer_8108.jpg
